type,code,content,hsn_code_4_digit,chapter_no,sch,gst_rate
hsn,8446.30.19,Plain powerloom: Other,Plai,84,IV,18%
hsn,8447.00.00,"Knitting machines, stitch bonding machines for making gimped yarn, tulle, lace, embroidery, trimmings, braid or net and
machines for tufting",Knit,84,IV,18%
hsn,8447.11.00,"Circular knitting machines with cylinder diameter not exceeding 165mm844712 circular knitting machines with cylinder
diameter exceeding 165mm",Circ,84,IV,18%
hsn,8447.20.00,Flat knitting machines, stitch-bonding machines,Flat,84,IV
hsn,8447.90.00,"Machines for making gimped yarn, tulle, lace, embroidery,trimmings or net",Mach,84,IV,18%
hsn,8448.00.00,"Auxiliary machinery for use with machines of heading 8444, 8445, 8446 or 8447 (for example, dobbies, jacquards, automatic stop motions, shuttle changing mechanisms); parts and accessories suitable for use solely or principally with the machines of this heading or of heading 8444, 8445, 8446 or 8447 (for example, spindles and spindle flyers, card clothing, combs, extruding nipples, shuttles, healds and heald frames, hosiery needles)",Auxi,84,IV,18%
hsn,8448.11.00,"Dobbies and jacquards; card reducing, coping or punching machines",Dobb,84,IV,18%
hsn,8448.19.00,Other auxiliary machinery of weaving machines or knitting machines,Othe,84,IV,18%
hsn,8448.20.00,"Parts of machines for extruding, drawing or texturing man-made textiles",Part,84,IV,18%
hsn,8448.31.00,Card clothing,Card,84,IV,18%
hsn,8448.32.00,Other pats and accessories of machines for preparing textile fibres,Othe,84,IV,18%
hsn,8448.33.00,"Spindles, spindle flyers, spinning rings and ring travellers",Spin,84,IV,18%
hsn,8448.39.00,"Parts and accessories of spinning, doubling or twisting machines",Part,84,IV,18%
hsn,8448.41.00,Shuttles,Shut,84,IV,18%
hsn,8448.42.00,"Reeds for looms, healed and heald-frames",Reed,84,IV,18%
hsn,8448.49.00,Other parts of weaving machines or of their auxiliary machinery,Othe,84,IV,18%
hsn,8448.51.00,"Sinkers, needles and other articles used in forming stitches",Sink,84,IV,18%
hsn,8448.59.00,"Other parts of knitting machines, lace machines or embroidery machines",Othe,84,IV,18%
hsn,8449.00.00,"Machinery for the manufacture or finishing of felt or nonwovens in the piece or in shapes, including machinery for making felt hats; blocks for making hats",Mach,84,IV,18%
hsn,8450.00.00,"Household or laundry-type washing machines, including machines which both wash and dry",Hous,84,V,28%
hsn,8450.11.00,"Fully-automatic washing machines, dry linen capacity not exceeding 100kg",Full,84,V,28%
hsn,8450.12.00,"Machines, with built-in centrifugal drier, capacity not exceeding 100kg",Mach,84,V,28%
hsn,8450.19  .00,"Other washing machines, each of a dry linen capacity not exceeding 100kg",Othe,84,V,28%
hsn,8450.20.00,"Washing machines, each of a dry linen capacity exceeding 100kg",Wash,84,V,28%
hsn,8450.90.00,Parts of household or laundry-type washing machines,Part,84,V,28%
hsn,8451.00.00,"Machinery (other than machines of heading 8450) for washing, cleaning, wringing, drying, ironing, pressing (including fusing presses), bleaching, dyeing, dressing, finishing, coating or impregnating textile yarns, fabrics or made up textile articles and machines for applying the paste to the base fabric or other support used in the manufacture of floor coverings such as linoleum; machines for reeling, unreeling, folding, cutting or pinking textile fabrics",Mach,84,IV,18%
hsn,8451.100.00,Dry-cleaning machines,Dry-,84,IV,18%
hsn,8451.21.00,"Drying machines, each of a dry linen capacity not exceeding 100kg",Dryi,84,IV,18%
hsn,8451.29.00,Other drying machines,Othe,84,IV,18%
hsn,8451.30.00,Ironing machines and presses (including fusing presses),Iron,84,IV,18%
hsn,8451.30.100,Ironing machines and presses (Hand ironing presses),Iron,84,IV,18%
hsn,8451.30.90,Ironing machines and presses (Hand ironing presses): Other,Iron,84,IV,18%
hsn,8451.40.00,"Washing, bleaching or dyeing machines",Wash,84,IV,18%
hsn,8451.50.00,"Machines for reeling, unreeling, folding, cutting or packing textile fabrics",Mach,84,IV,18%
hsn,8451.80.00,"Heat treating machines, stentering machines, mercerising machines",Heat,84,IV,18%
hsn,8451.90.00,"Pats of machinery for washing, drying, ironing or dyeing textile yars",Pats,84,IV,18%
hsn,8452.00.00,"Sewing machines, other than book-sewing machines of heading 8440; furniture, bases and covers specially designed for sewing machines; sewing machine needles",Sewi,84,III,12%
hsn,8452.100.00,Sewing machines of the household type,Sewi,84,III,12%
hsn,8452.21.00,"Sewing machines, automatic units",Sewi,84,III,12%
hsn,8452.29.00,Other sewing machines,Othe,84,III,12%
hsn,8452.30.00,Sewing machine needles,Sewi,84,III,12%
hsn,8452.40.00,"Furniture, bases and covers for sewing machines and parts thereof",Furn,84,III,12%
hsn,8452.90.00,Other parts of sewing machines,Othe,84,III,12%
hsn,8453.00.00,"Machinery for preparing, tanning or working hides, skins or leather or for making or repairing footwear or other articles of hides, skins or leather, other than sewing machines",Mach,84,IV,18%
hsn,8453.100.00,"Machinery for preparing, tanning or working hides, skins or leather",Mach,84,IV,18%
hsn,8453.20.00,"Machinery for making or repairing footwear, other than sewing machines",Mach,84,IV,18%
hsn,8453.80.00,"Machinery for making or repairing other articles of hide, skin, leather",Mach,84,IV,18%
hsn,8453.90.00,"Parts of machinery for preparing, tanning or working hide, skin, leather",Part,84,IV,18%
hsn,8454.00.00,"Converters, ladles, ingot moulds and casting machines, of a kind used in metallurgy or in
metal foundries .",Conv,84,IV,18%
hsn,8454.100.00,Converters,Conv,84,IV,18%
hsn,8454.20.00,Ingot moulds and ladles,Ingo,84,IV,18%
hsn,8454.30.0,Casting machines,Cast,84,IV,18%
hsn,8454.90.00,"Parts of converters, ladles, ingot moulds and casting machines",Part,84,IV,18%
hsn,8455.00.00,Metal-rolling mills and rolls therefor,Meta,84,IV,18%
hsn,8455.100.00,Tube mills,Tube,84,IV,18%
hsn,8455.21.00,"Rolling mills, hot or combination hot and cold",Roll,84,IV,18%
hsn,8455.22.00,"Rolling mills, cold",Roll,84,IV,18%
hsn,8455.30.00,Rolls for metal-rolling mills,Roll,84,IV,18%
hsn,8455.90.00,Other parts of metal-rolling mills,Othe,84,IV,18%
hsn,8456.00.00,"Machine-tools for working any material by removal of material, by laser or other light or photon beam, ultra-sonic, electro-discharge, electrochemical, electron beam, ionic-beam or plasma arc processes",Mach,84,IV,18%
hsn,8456.100.00,Machine-tools operated by laser or other light or photon beam process845620 machine-tools operated by ultrasonic processes,Mach,84,IV,18%
hsn,8456.30.00,Machine-tools operated by electro-discharge processes,Mach,84,IV,18%
hsn,8456.90.00,Machine-tools operated by electro-chemical or electron beam processes,Mach,84,IV,18%
hsn,8457.00.00,"Machining centres, unit construction machines (single station) and multi-station transfer machines for working metal",Mach,84,IV,18%
hsn,8457.100.00,Machining centres for working metal,Mach,84,IV,18%
hsn,8457.20.00,Unit construction machines (single station) for working metal,Unit,84,IV,18%
hsn,8457.30.00,Multi-station transfer machines for working metal,Mult,84,IV,18%
hsn,8458.00.00,Lathes (including turning centres) for removing metal,Lath,84,IV,18%
hsn,8458.11.00,"Horizontal lathes, numerically controlled",Hori,84,IV,18%
hsn,8458.19.00,Other horizontal lathes,Othe,84,IV,18%
hsn,8458.91.00,"Other lathes for removing metal, numerically controlled",Othe,84,IV,18%
hsn,8458.99.00,Other lathes for removing metal,Othe,84,IV,18%
hsn,8459.00.00,"Machine-tools (including way-type unit head machines) for drilling, boring, milling, threading or tapping by removing metal, other than lathes (including turning centres)",Mach,84,IV,18%
hsn,8459.100.00,Way-type unit head machines,Way-,84,IV,18%
hsn,8459.21.00,"Drilling machines, numerically controlled",Dril,84,IV,18%
hsn,8459.29.00,Other drilling machines,Othe,84,IV,18%
hsn,8459.31.00,"Boring-milling machines, numerically controlled",Bori,84,IV,18%
hsn,8459.39.00,Other boring-milling machines,Othe,84,IV,18%
hsn,8459.40.00,Boring machines,Bori,84,IV,18%
hsn,8459.40.90,Machine Tools,Mach,84,IV,18%
hsn,8459.51.00,"Milling machines, knee-type, numerically controlled",Mill,84,IV,18%
hsn,8459.59.00,"Other milling machines, knee-type",Othe,84,IV,18%
hsn,8459.61.00,"Other milling machines, numerically controlled",Othe,84,IV,18%
hsn,8459.69.00,Other milling machines,Othe,84,IV,18%
hsn,8459.70.00,Threading or tapping machines,Thre,84,IV,18%
hsn,8460.00.00,"Machine tooles for dburiing, sharpening, gringing, honing, lapping, polishing or otherwise finishing maetal, or cermets by meands of grinding stones, abrasives or plishing products, other than gear cutting, gear grinding or gear finishing machines of",Mach,84,IV,18%
hsn,8460.11.00,"Flat-surface grinding machines, numerically controlled",Flat,84,IV,18%
hsn,8460.19.00,"Other flat-surface grinding machines, accuracy of at least 0.01mm",Othe,84,IV,18%
hsn,8460.21.00,"Other grinding machines, numerically controlled",Othe,84,IV,18%
hsn,8460.29.00,"Other grinding machines, accuracy of at least 0.01mm",Othe,84,IV,18%
hsn,8460.31.00,"Sharpening (tool or cutter grinding) machines, numerically controlled846039 other sharpening (tool or cutter grinding) machines",Shar,84,IV,18%
hsn,8460.39.100,"Grinder, tool / cutter",Grin,84,IV,18%
hsn,8460.40.00,Honing or lapping machines,Honi,84,IV,18%
hsn,8460.40.20,Lapping machines,Lapp,84,IV,18%
hsn,8460.90.00,"Deburring, polishing or otherwise finishing machines",Debu,84,IV,18%
hsn,8460.90.01,Polishing and buffing machines,Poli,84,IV,18%
hsn,8461.00.00,"Machine-tools for planing, shaping, slotting, broaching, gear cutting, gear grinding or gear finishing, sawing, cutting-off and other machine tools working by removing metal, or cermets, not elsewhere specified or included",Mach,84,IV,18%
hsn,8461.100.00,Planing machines,Plan,84,IV,18%
hsn,8461.20.00,Shaping or slotting machines,Shap,84,IV,18%
hsn,8461.20.11,Die and punch shaping machines,Die ,84,IV,18%
hsn,8461.20.20,Slotting machines,Slot,84,IV,18%
hsn,8461.30.00,Broaching machines,Broa,84,IV,18%
hsn,8461.40.00,"Gear cutting, gear grinding or gear finishing machines",Gear,84,IV,18%
hsn,8461.50.00,Sewing or cutting-off machines,Sewi,84,IV,18%
hsn,8461.90.00,Other machine-tools working by removing metal or cermets,Othe,84,IV,18%
hsn,8462.00.00,"Machine tools (including presses) for workingmetal by forging, hammering or die- stamping machines tools (including presses) for working metal by bending, straightening, flattering shearing, puching or notching, presses for working metal or metal carbides, not specified above",Mach,84,IV,18%
hsn,8462.100.00,Forging or die-stamping machines (including presses) and hammers,Forg,84,IV,18%
hsn,8462.21.00,"Bending, folding or straightening machines, numerically controlled",Bend,84,IV,18%
hsn,8462.29.00,"Other bending, folding, straightening or flattening machines (presses)",Othe,84,IV,18%
hsn,8462.31.00,"Shearing machines (including presses), numerically controlled",Shea,84,IV,18%
hsn,8462.39.00,Other shearing machines (including presses),Othe,84,IV,18%
hsn,8462.41.00,"Punching or notching machines (presses), numerically controlled",Punc,84,IV,18%
hsn,8462.49.00,Other punching or notching machines (including presses),Othe,84,IV,18%
hsn,8462.49.100,Other purching machines (including turret),Othe,84,IV,18%
hsn,8462.49.20,"Combination of punching, shearing and cropping machines",Comb,84,IV,18%
hsn,8462.49.30,Nobbling machines,Nobb,84,IV,18%
hsn,8462.91.00,Hydraulic presses,Hydr,84,IV,18%
hsn,8462.99.00,"Presses for working metal or metal carbides, not specified above",Pres,84,IV,18%
